NCMs;CFOPs;Descrição;Monofásico?;Data
 7318-16-00;5405.0;PORCA SEXTAVADA POL/GALV. 5/16;Não;09/08/2019
 7318-16-00;5102.0;PORCA SEXTAVADA POL/GALV. 1/4 CISER;Não;16/08/2019
 7318-16-00;5405.0;PORCA SEXTAVADA POL/GALV. 3/16    CISER;Não;20/08/2019
 7318-16-00;5102.0;PORCA SEXTAVADA POLGALV 38 CISER;Não;02/09/2019
 7318-16-00;5405.0;PORCA SEXTAVADA POL/GALV. 1/2  (F13)   CISER;Não;12/09/2019
 7318-16-00;5102.0;PORCA SEXTAVADA POL/GALV. 3/8 CISER;Não;01/10/2019
 7318-16-00;5405.0;PORCA SEXTAVADA POL/GALV. 1/4    CISER;Não;04/10/2019
 7318-16-00;5405.0;PORCA BORBOLETA 3/16;Não;09/10/2019
 7318-16-00;5405.0;PORCA SEXTAVADA POL/GALV. 3/8    CISER;Não;09/10/2019
 7318-16-00;5405.0;PORCA SEXTAVADA POL/GALV. 1/8    CISER;Não;31/12/2019
 7318-16-00;5405.0;PORCA SEXTAVADA POL/GALV. 1/2  (F13);Não;18/01/2020
 7318-16-00;5405.0;PORCA SEXTAVADA POL/GALV. 3/8;Não;28/01/2020
 7318-19-00;5405.0;BARRA ROSCADA ZINCADA  5/16  x 1,00m;Não;27/08/2019
 7318-19-00;5102.0;BARRA ROSCADA ZINCADA 38 x 100m;Não;02/09/2019
 7318-19-00;5405.0;BARRA ROSCADA ZINCADA  1/2  x 1,00m;Não;12/09/2019
 7318-19-00;5102.0;BARRA ROSCADA ZINCADA 3/8 x 1,00m;Não;01/10/2019
 7318-19-00;5405.0;BARRA ROSCADA ZINCADA  1/4  x 1,00m;Não;17/10/2019
 7318-19-00;5102.0;BARRA ROSCADA ZINCADA 5/16 x 1,00m;Não;28/10/2019
 7318-19-00;5405.0;BARRA ROSCADA ZINCADA  3/8  x 1,00m;Não;31/12/2019
 7318-21-00;5405.0;ARRUELA LISA 1/2;Não;20/08/2019
 7318-21-00;5405.0;ARRUELA LISA ZINCADA 3/16;Não;20/08/2019
 7318-21-00;5405.0;ARRUELA LISA 3/8;Não;02/09/2019
 7318-21-00;5102.0;ARRUELA PRESSAO 38;Não;02/09/2019
 7318-21-00;5405.0;ARRUELA PRESSAO 3/8;Não;04/09/2019
 7318-21-00;5405.0;ARRUELA PRESSAO 3/16;Não;04/10/2019
 7318-21-00;5405.0;ARRUELA PRESSAO 5/16;Não;06/10/2019
 7318-22-00;5405.0;ARRUELA LISA 5/32;Não;08/08/2019
 7318-22-00;5102.0;ARRUELA LISA ZINCADA 14;Não;16/08/2019
 7318-22-00;5102.0;ARRUELA LISA GALVAN 3/4;Não;02/09/2019
 7318-22-00;5405.0;ARRUELA LISA ZINCADA 5/16;Não;07/09/2019
 7318-22-00;5102.0;ARRUELA LISA ZINCADA 516;Não;26/09/2019
 7318-22-00;5405.0;ARRUELA LISA 1/8;Não;10/10/2019
 7318-22-00;5405.0;ARRUELA LISA ZINCADA 1/4;Não;11/10/2019
 7318-22-00;5405.0;ARRUELA PARAFUSO TELHA 5/16  METAL;Não;31/12/2019
 7318-29-00;5405.0;ABRAÇADEIRA P/ANTENA;Não;21/01/2020
 7319-90-00;5405.0;AGULHA P/ COSTURAR SACO  125mm;Não;28/12/2019
 7320-90-00;5405.0;MOLA PICADEIRA BOVINA 2001 2002/CAÇULA;Não;30/10/2019
 7323-10-00;5102.0;PALHA AÇO N. 1 INOVE 25 g;Não;02/09/2019
 7323-10-00;5102.0;LA  AÇO C/8 UND 44g   AZULIM;Não;05/10/2019
 7323-10-00;5102.0;PALHA AÇO N. 0 INOVE 25 GR;Não;17/12/2019
 7323-10-00;5102.0;LA ACO C/8 UND 44g AZULIM;Não;30/01/2020
 7323-93-00;5405.0;ESPONJA  AÇO STARTINOX 10 GR;Não;14/09/2019
 7326-19-00;5102.0;ABRACADEIRA FITA 9MM 19X27 34X1;Não;31/08/2019
 7326-19-00;5102.0;ABRAÇADEIRA 9MM 14X22 (9/16X7/8);Não;04/09/2019
 7326-19-00;5102.0;ABRAÇADEIRA FITA 9MM 32X44 (1.1/4X1.3/4);Não;10/11/2019
 7326-19-00;5102.0;ABRAÇADEIRA FITA 9MM 38X51 (1.1/2X2);Não;10/11/2019
 7326-20-00;5102.0;HASTE TERRA CANTONEIRA 240m;Não;31/08/2019
 7326-20-00;5405.0;HASTE TERRA CANTONEIRA 2,40m;Não;17/09/2019
 7326-20-00;5405.0;SUPORTE CHAPA 1 DISJUNTOR   SUBRAP;Não;20/09/2019
 7326-20-00;5405.0;RATOEIRA FERRO ZINCADO  PEQUENA;Não;25/10/2019
 7326-90-90;5405.0;ABRAÇADEIRA RSF 3/8 X 1/2  (10 X 13mm);Não;01/08/2019
 7326-90-90;5405.0;ABRAÇADEIRA RSF 5/8 X 3/4  (16 x 19mm)  INCA;Não;01/08/2019
 7326-90-90;5102.0;FERRADURA JK 0NG PLUS;Não;10/08/2019
 7326-90-90;5102.0;ABRAÇADEIRA RSF  19 X 27mm   MATRIX;Não;12/08/2019
 7326-90-90;5102.0;ABRACADEIRA RSF 12 X 58 13 x 16mm INCA;Não;13/08/2019
 7326-90-90;5405.0;ABRAÇADEIRA RSF 1.1/2 X 2  (38 x 51mm)   INCA;Não;16/08/2019
 7326-90-90;5405.0;ABRAÇADEIRA RSF 3/4 X 1  (19 X 25mm)  INCA;Não;23/08/2019
 7326-90-90;5102.0;CATRACAS PESTICAR ARAME LISO CERCA;Não;30/08/2019
 7326-90-90;5102.0;HASTE TERRA COBREADA 12 X 24 M;Não;31/08/2019
 7326-90-90;5405.0;ABRAÇADEIRA RSF 1/2 X 5/8  (13 x 16mm)   INCA;Não;31/08/2019
 7326-90-90;5405.0;ABRAÇADEIRA RSF 1/2 X 3/4  (13 x 19mm)   INCA;Não;05/09/2019
 7326-90-90;5102.0;ABRACADEIRA RSF 12 X 34 13 x 19mm INCA;Não;17/09/2019
 7326-90-90;5405.0;FERRADURA 1NG   JK PLUS;Não;20/09/2019
 7326-90-90;5102.0;SUPORTE ROLO PINTURA 23 CM COMPEL;Não;01/10/2019
 7326-90-90;5405.0;ABRAÇADEIRA U 1    INCA;Não;04/10/2019
 7326-90-90;5405.0;CATRACAS P/ESTICAR ARAME LISO (CERCA);Não;04/10/2019
 7326-90-90;5405.0;SUPORTE ROLO PINTURA 23 CM   COMPEL;Não;05/10/2019
 7326-90-90;5102.0;ABRACADEIRA RSF 5/8 X 3/4 (16 x 19mm) INCA;Não;07/10/2019
 7326-90-90;5102.0;ABRACADEIRA RSF 1/2 X 3/4 (13 x 19mm) INCA;Não;28/10/2019
 7326-90-90;5405.0;ABRAÇADEIRA U 1.1/2    INCA;Não;29/10/2019
 7326-90-90;5405.0;BALDE ORDENHA OVAL INOX  10 LTS;Não;29/11/2019
 7326-90-90;5405.0;ABRAÇADEIRA RSF 1 X 1.1/2  (25/26 X 38mm)  INCA;Não;07/12/2019
 7326-90-90;5405.0;ABRAÇADEIRA RSF 1.3/4 x 2.1/4 (44 x 57mm);Não;30/12/2019
 7326-90-90;5102.0;FERRADURA 3NG JK PLUS;Não;02/01/2020
 7326-90-90;5102.0;HASTE TERRA COBREADA 1/2 X 2.4 M;Não;09/01/2020
 7326-90-90;5405.0;ESCADA METAL 5 DEGRAUS MASTER   MAESTRO;Não;16/01/2020
 7326-90-90;5405.0;ABRAÇADEIRA RSF 1.1/4 x 1.3/4 (32 x 44mm)INCA;Não;21/01/2020
 7326-90-90;5102.0;FERRADURA AB S/ROMPAO JR PLUS NG 2;Não;28/01/2020
 7415-33-00;5405.0;PARAFUSO VASO SANITARIO LATAO BUCHA 08;Não;21/09/2019
 7415-39-00;5405.0;PARAFUSO CASTELO BUCHA 10M;Não;03/09/2019
 7415-39-00;5405.0;PARAFUSO CASTELO BUCHA 12;Não;23/09/2019
 7415-39-00;5405.0;PARAFUSO VASO SANITARIO LATAO BUCHA 12;Não;31/12/2019
 7604-29-19;5405.0;VEDA PORTA ZMA NAT. 90cm;Não;10/08/2019
 7604-29-19;5405.0;VEDA PORTA ZMA NAT. 80cm;Não;19/10/2019
 7609-00-00;5405.0;BRAÇO CHUVEIRO ALUMINIO ANODISADO  40cm   ASTRA;Não;20/09/2019
 7615-10-00;5102.0;CACAROLA BOJUDA ALC MAD 28;Não;31/08/2019
 7615-20-00;5102.0;PAPELEIRA ABS CROMADA ASTRA;Não;17/01/2020
 7616-10-00;5405.0;REBITE FERRO 1/8 X 3/16;Não;06/08/2019
 7616-10-00;5405.0;REBITE FERRO 3/16 X 1/2;Não;12/09/2019
 7616-10-00;5405.0;REBITE ALUMINIO SEMI TUBULAR PEQUENO FRENAGGE;Não;18/10/2019
 7616-99-00;5405.0;ESCADA ALUMINIO 7 DEGRAUS;Não;16/11/2019
 7801-10-90;5405.0;CHUMBADA PESCA N.02;Não;09/08/2019
 7801-10-90;5405.0;CHUMBADA PESCA N.05;Não;19/08/2019
 7801-10-90;5405.0;CHUMBADA PESCA N.01;Não;03/01/2020
 7907-00-90;5405.0;BICO TORNEIRA METAL 3/4 X 1/2;Não;08/08/2019
 7907-00-90;5405.0;BICO TORNEIRA METAL 1/2 x 1/2;Não;22/08/2019
 7907-00-90;5405.0;BICO TORNEIRA METAL 3/4 X 3/4;Não;23/08/2019
 7907-00-90;5102.0;REGISTRO (TORNEIRA) P/GAS P13 C/BORBOLETA;Não;28/10/2019
 7907-00-90;5102.0;REGISTRO (TORNEIRA) P/GAS  P13  C/BORBOLETA;Não;13/11/2019
 7907-00-90;5405.0;ESGUICHO REVOLVER METAL 1/2  GDE   FICO;Não;19/11/2019
 7907-00-90;5102.0;REGISTRO (TORNEIRA) P/GAS  P13  S/BORBOLETA;Não;09/12/2019
 8001-20-00;5102.0;SOLDA EM FIO C/RESINA FOXLUX 25 g 1 mm;Não;22/10/2019
 8003-00-00;5405.0;SOLDA P/ APARELHO ELETRO-ELETRONICO  2 MT;Não;02/09/2019
 8007-00-90;5102.0;SOLDA ESTANHO EM TUBO 25 GR;Não;24/10/2019
 8201-10-00;5102.0;PA QUADRADA S/CABO 04 SERVENTE;Não;28/11/2019
 8201-30-00;5405.0;VASSOURA GRAMA/JARD. REGUL. C/CABO 22 PA LETAS;Não;10/08/2019
 8201-30-00;5102.0;ENXADAO 25 LE C CABO 13M TRAMONTINA;Não;16/08/2019
 8201-30-00;5405.0;CUNHA P/ ENXADA CB. ROXINHO   FORJ. M.B.;Não;27/08/2019
 8201-30-00;5405.0;ENXADA ESTREITA 2,5 S/CABO   JACARE;Não;09/09/2019
 8201-30-00;5405.0;ENXADA RODO CURRAL LM  S/CABO;Não;27/09/2019
 8201-30-00;5405.0;VASSOURA GRAMA PVC/AÇO MAXIMA 18 PAL.   MAX;Não;02/10/2019
 8201-30-00;5405.0;FOICE MOLA BAT. MAR DE ESPANHA  FORJ. M.B.;Não;15/10/2019
 8201-30-00;5102.0;ENXADA 2,5 LARGA S/CABO TRAMONTINA;Não;29/10/2019
 8201-30-00;5102.0;ENXADA RODO CURRAL LM S/CABO;Não;02/01/2020
 8201-30-00;5102.0;FOICE MOLA BAT. MAR DE ESPANHA FORJ. M.B.;Não;06/01/2020
 8201-30-00;5405.0;ENXADA ESTREITA/LARGA S/CABO   FORJARIA M.B.;Não;13/01/2020
 8201-40-00;5102.0;FACAO MATO 12´ CABO POLIP. COLLINS;Não;13/08/2019
 8201-40-00;5405.0;FACAO MATO CB. MADEIRA 14    RAMADA;Não;02/10/2019
 8201-40-00;5102.0;FACAO CANA 13 CABO LONGO;Não;01/12/2019
 8201-50-00;5405.0;TESOURA PODA  18,5 CM AÇO INOX KALA;Não;12/09/2019
 8201-60-00;5405.0;TESOURA GRAMA 12   78330/125  TRAMONTINA;Não;16/11/2019
 8201-90-00;5102.0;FOICE MAR DE ESPANHA LP;Não;16/08/2019
 8201-90-00;5102.0;FACAO 18 ACO CARBONO TRAMONTINA;Não;07/11/2019
 8201-90-00;5102.0;CAVADEIRA ARTICULADA C/CABO MISTO;Não;18/11/2019
 8201-90-00;5405.0;FORCADO  4 DT RETO S/CABO TRAMONTINA;Não;22/01/2020
 8202-10-00;5102.0;ARCO SERRA REGULAVEL 12;Não;01/08/2019
 8202-10-00;5405.0;ARCO SERRA REGULAVEL 12´´;Não;02/08/2019
 8202-10-00;5102.0;SERROTE DIAMANTE 16´´ RAMADA;Não;15/08/2019
 8202-10-00;5102.0;SERROTE OURO 18 RAMADA;Não;16/08/2019
 8202-10-00;5102.0;ARCO SERRA REGULAVEL CABO LRJ RCA;Não;21/12/2019
 8202-39-00;5102.0;DISCO SERRA CIRCULAR 4 POL 24 DENTE THOMPSON;Não;05/08/2019
 8202-39-00;5405.0;DISCO SERRA CIRCULAR  7 1/4 24 DENTES THOMPSON;Não;08/11/2019
 8202-91-00;5102.0;SERRA STARRET BI-METAL BS1218 12 18T;Não;01/08/2019
 8202-91-00;5405.0;SERRA STARRET BI-METAL BS1218 12  18T;Não;02/08/2019
 8202-99-90;5405.0;SERRA TICO-TICO STARRET BU218 18T UNIDADE;Não;04/10/2019
 8202-99-90;5405.0;KIT DE SERRA COPO - 11 PEÇAS AQUA TOOLS;Não;27/12/2019
 8202-99-90;5405.0;SERRA TICO-TICO STARRET BU36 6T UNIDADE;Não;25/01/2020
 8202-99-90;5405.0;SERRA TICO-TICO STARRET BU214S  UNIDADE;Não;25/01/2020
 8203-10-10;5102.0;LIMA MOTO SERRA 8 X 7/32 K F;Não;31/08/2019
 8203-10-10;5405.0;LIMA MOTO SERRA  3/16  (4,8mm)   OREGON;Não;11/09/2019
 8203-10-10;5102.0;LIMA MOTOSSERA NICH 8X5/32;Não;18/09/2019
 8203-10-10;5405.0;LIMA ENXADA 8  08992   K F;Não;20/09/2019
 8203-10-10;5405.0;LIMA KF TRIANGULAR DELGADA 4  14120KF  K F;Não;02/10/2019
 8203-10-10;5405.0;LIMA  MOTO SERRA 8  X 7/32 K F;Não;09/10/2019
 8203-10-10;5405.0;LIMA KF MOTO SERRA 8  X 3/16    K F;Não;24/10/2019
 8203-10-10;5102.0;LIMA ENXADA 8 08992 K F;Não;28/11/2019
 8203-10-10;5102.0;LIMA KF TRIANGULAR DELGADA 4 14120KF K F;Não;28/11/2019
 8203-20-10;5405.0;ALICATE UNIVERSAL 8   MASTER TRAM. 41001/108;Não;15/08/2019
 8203-20-10;5102.0;ALICATE REBITADOR 332 IMPORT;Não;16/08/2019
 8203-20-10;5102.0;ALICATE UNIVERSAL 8 MASTER TRAM 41001108;Não;16/08/2019
 8203-20-10;5405.0;ALICATE PRESSAO 10    MAYLE;Não;26/08/2019
 8203-20-10;5405.0;ALICATE CORTE DIAGONAL 6 IMPORTADO;Não;02/09/2019
 8203-20-10;5102.0;ALICATE UNIVERSAL 8 MASTER TRAM. 41001/108;Não;28/10/2019
 8203-20-90;5405.0;TORQUES ARMADOR 12    SAO ROMAO;Não;09/10/2019
 8203-20-90;5102.0;TORQUES ARMADOR 12 SAO ROMAO;Não;14/01/2020
 8204-11-00;5405.0;CHAVE COMBINADA STANLEY 15 MM;Não;06/08/2019
 8204-11-00;5405.0;CHAVE BIELA  13mm WORKER;Não;10/08/2019
 8204-11-00;5102.0;CHAVE COMBINADA 11 MM FOXLUX;Não;16/08/2019
 8204-11-00;5405.0;CHAVE COMBINADA 09mm   TRAMONTINA;Não;26/08/2019
 8204-11-00;5102.0;CHAVE ESTGRELA 10 x 11 WORKER;Não;26/09/2019
 8204-11-00;5405.0;CHAVE COMBINADA 16mm   TRAMONTINA;Não;05/11/2019
 8204-11-00;5102.0;CHAVE COMBINADA 10 MM FOXLUX;Não;06/11/2019
 8204-11-00;5102.0;CHAVE COMBINADA STANLEY 12 MM;Não;09/11/2019
 8204-11-00;5405.0;CHAVE BIELA 11mm WORKER;Não;20/11/2019
 8204-11-00;5405.0;CHAVE COMBINADA 08mm   TRAMONTINA;Não;09/12/2019
 8204-11-00;5102.0;CHAVE COMBINADA 07MM TRAMONTINA  -  REF 41128/107;Não;09/12/2019
 8204-11-00;5102.0;CHAVE COMBINADA STANLEY 10 MM;Não;23/01/2020
 8205-20-00;5102.0;MARTELO UNHA 29mm;Não;16/08/2019
 8205-20-00;5405.0;MARRETA TRAMONTINA 40508/002 1 KG C/CABO;Não;01/10/2019
 8205-20-00;5405.0;MARTELO UNHA  25mm;Não;29/10/2019
 8205-20-00;5405.0;MARTELO UNHA 23mm;Não;01/11/2019
 8205-20-00;5405.0;MARRETA TRAMONTINA 40508/004 2 KG C/CABO;Não;07/11/2019
 8205-20-00;5405.0;MARTELO UNHA  29mm;Não;10/12/2019
 8205-20-00;5405.0;MARTELO BASIC TRAMONTINA 25 MM 40370/025;Não;13/12/2019
 8205-20-00;5405.0;MARRETA 0,5 KG C/ CABO;Não;20/12/2019
 8205-30-00;5102.0;FORMAO PACETTA 1;Não;07/10/2019
 8205-30-00;5405.0;PONTEIRO INOX 3/4 DE 12    FORJARIA M.B.;Não;11/10/2019
 8205-30-00;5405.0;TALHADEIRA INOX 3/4 DE 12    FORJARIA M.B.;Não;11/10/2019
 8205-30-00;5405.0;FORMAO  5/8;Não;21/11/2019
 8205-40-00;5102.0;CHAVE FENDA 316 X 6 TRAMONTINA;Não;13/08/2019
 8205-40-00;5102.0;CHAVE TESTE STARFER 532 X 4;Não;16/08/2019
 8205-40-00;5102.0;CHAVE PHILLIPS DISMA 1/8 X 5;Não;16/08/2019
 8205-40-00;5102.0;CHAVE DE FENDA 3/16 X 3;Não;20/08/2019
 8205-40-00;5102.0;CHAVE FENDA 3/16 X 6    DISMA;Não;04/09/2019
 8205-40-00;5405.0;CHAVE FENDA 3/16 X 4  TRAMONTINA;Não;04/10/2019
 8205-40-00;5405.0;CHAVE TESTE STARFER 5/32 X 4;Não;29/10/2019
 8205-59-00;5102.0;COLHER PEDREIRO N 10 MAX;Não;16/08/2019
 8205-59-00;5405.0;CHAVE PHILLIPS 5/16 X 6    STRONG;Não;19/08/2019
 8205-59-00;5405.0;COLHER PEDREIRO 08;Não;21/08/2019
 8205-59-00;5405.0;APLICADOR DE SILICONE FOXLUX;Não;30/08/2019
 8205-59-00;5102.0;ESPATULA 12cm 77396125 TRAMONTINA;Não;31/08/2019
 8205-59-00;5405.0;COLHER PEDREIRO N. 7;Não;10/09/2019
 8205-59-00;5102.0;COLHER PEDREIRO N. 10 MAX;Não;27/09/2019
 8205-59-00;5102.0;PE CABRA 50 CM SAO ROMAO;Não;09/10/2019
 8205-59-00;5405.0;ESPATULA 12cm 77396/125   TRAMONTINA;Não;12/10/2019
 8205-59-00;5405.0;DESEMPENADEIRA AÇO LISA   COMPEL;Não;12/10/2019
 8205-59-00;5405.0;ESPATULA  8cm 77396/085  TRAMONTINA;Não;22/10/2019
 8205-59-00;5405.0;CAVADEIRA MACIÇA  7/8´´  1,50m   FORJARIA LM;Não;24/10/2019
 8205-59-00;5102.0;ESPATULA AÇO CAB. PLAST.  06cm;Não;19/11/2019
 8205-59-00;5405.0;ESPATULA CAB. MADEIRA 12cm   MILLA;Não;30/11/2019
 8205-59-00;5405.0;ESPATULA  4cm  77396/045   TRAMONTINA;Não;04/12/2019
 8205-59-00;5102.0;ALICATE REBITADOR  R100  4 PONTAS   IRWIN;Não;17/01/2020
 8205-59-00;5102.0;COLHER PEDREIRO 09  REDONDO    TRAMONTINA;Não;18/01/2020
 8205-59-00;5405.0;COLHER PEDREIRO 10 MOMFORT;Não;27/01/2020
 8205-70-00;5102.0;GRAMPO FIXAÇAO DISMA C2;Não;26/08/2019
 8205-70-00;5405.0;TORNO MORSA BANCADA TIPO MINI 2.3/4   VONDER;Não;13/01/2020
 8207-50-11;5405.0;BROCA VIDEA EXT. LONGA 8,0mm 5/16X330mm IRWIN;Não;02/08/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  3,50mm   IRWIN;Não;08/08/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO 3,9mm - 5/32   IRWIN;Não;08/08/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO 7,9mm - 5/16;Não;15/08/2019
 8207-50-11;5405.0;BROCA 3 PONTAS MADEIRA 06mm   IRWIN;Não;17/08/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  4,00mm   IRWIN;Não;19/08/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  3,00mm   IRWIN;Não;20/08/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO 4,7mm - 3/16   IRWIN;Não;20/08/2019
 8207-50-11;5405.0;BROCA VIDEA CONCRETO 06,0mm - 1/4    IRWIN;Não;21/08/2019
 8207-50-11;5405.0;BROCA 3 PONTAS MADEIRA 03mm   IRWIN;Não;30/08/2019
 8207-50-11;5102.0;BROCA ACO RAPIDO FERRO 850 MM IRWIN;Não;02/09/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO 12,7mm - 1/2;Não;04/09/2019
 8207-50-11;5102.0;BROCA 3 PONTAS MADEIRA 04mm IRWIN;Não;17/09/2019
 8207-50-11;5102.0;BROCA 3 PONTAS MADEIRA 03mm IRWIN;Não;17/09/2019
 8207-50-11;5405.0;BROCA VIDEA CONCRETO 08,0mm - 5/16    IRWIN;Não;18/09/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  6,00mm   IRWIN;Não;01/10/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO 6,0mm - 1/4;Não;15/10/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  4,50mm   IRWIN;Não;18/10/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  8,00mm   IRWIN;Não;19/10/2019
 8207-50-11;5102.0;BROCA AÇO RAPICO  1/8 IRWIN;Não;23/10/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO 9,50mm - 3/8 IRWIN;Não;25/10/2019
 8207-50-11;5405.0;BROCA VIDEA LONGA 10,0mm 3/8 X 330mm;Não;26/10/2019
 8207-50-11;5102.0;BROCA ACO RAPIDO FERRO 8,50 MM IRWIN;Não;28/10/2019
 8207-50-11;5102.0;BROCA ACO RAPIDO FERRO 6,00mm IRWIN;Não;28/10/2019
 8207-50-11;5405.0;BROCA 3 PONTAS MADEIRA 04mm   IRWIN;Não;29/10/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  2,00mm   IRWIN;Não;31/10/2019
 8207-50-11;5405.0;BROCA AÇO CROMO 13/64   IRWIN;Não;11/11/2019
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  1,00mm   IRWIN;Não;11/11/2019
 8207-50-11;5405.0;BROCA  AÇO RAPIDO 5/32  ATC;Não;11/11/2019
 8207-50-11;5405.0;BROCA VIDEA 7,00mm - 9/32    ATC;Não;11/11/2019
 8207-50-11;5102.0;BROCA CONC VIDEA 10MM IRWIN #N(E);Não;21/11/2019
 8207-50-11;5405.0;BROCA 3 PONTAS MADEIRA 08mm   IRWIN;Não;25/11/2019
 8207-50-11;5102.0;BROCA VIDEA CONCRETO 6,5 MM IRWIN;Não;26/11/2019
 8207-50-11;5405.0;BROCA VIDEA CONCRETO 12,0mm - 1/2 IRWIN;Não;18/12/2019
 8207-50-11;5102.0;BROCA MULTIUSO  5,5 X 95mm   VONDER;Não;23/12/2019
 8207-50-11;5405.0;BROCA VIDEA CONCRETO 05,0mm - 3/16    IRWIN;Não;28/12/2019
 8207-50-11;5405.0;BROCA MOURAO AÇO 3 PTAS 5/16 X 280mm   IRWIN;Não;07/01/2020
 8207-50-11;5102.0;BROCA AÇO RAPIDO  1/8 IRWIN;Não;28/01/2020
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  5,00mm   IRWIN;Não;29/01/2020
 8207-50-19;5405.0;BROCA CHATA MADEIRA  3/8   -  ATC;Não;09/08/2019
 8207-50-19;5405.0;BROCA CHATA MADEIRA  1/2   -  ATC;Não;20/11/2019
 8207-90-00;5102.0;PONTEIRA PH2 (PHILLIPS) 1/4 X 25,0mm;Não;11/01/2020
 8208-10-00;5102.0;LAMINA FACA ROCADEIRA 350 MM FURO 20mm;Não;02/09/2019
 8208-10-00;5102.0;LAMINA FACA ROÇADEIRA 350 MM FURO 20mm;Não;05/12/2019
 8208-10-00;5102.0;LAMINA FACA P/ROÇADEIRA FURO 1´´;Não;21/01/2020
 8208-40-00;5405.0;FACA  BOVINA 2001-2002   JS;Não;12/08/2019
 8208-40-00;5102.0;LAMINA ROÇADEIRA 350 X 1,75 X 25,4 mm AFIAÇO;Não;09/10/2019
 8208-40-00;5102.0;FACA BOVINA 2001-2002 JS;Não;09/01/2020
 8208-40-00;5102.0;LAMINA ROÇADEIRA 350X2,0X25,4mm AFIAÇO;Não;27/01/2020
 8211-92-10;5405.0;FACA PEIXEIRA 6  CARBON STEEL   TRAMONTINA;Não;02/10/2019
 8211-93-90;5405.0;ESTILETE LARGO 18 MM;Não;16/08/2019
 8213-00-00;5102.0;TESOURA MULTIUSO 19 CM REF162N- 7 1/2 MUNDIAL;Não;23/08/2019
 8213-00-00;5102.0;TESOURA MULTIUSO CORTAFACIL 8.1/2    MUNDIAL;Não;30/09/2019
 8301-10-00;5405.0;CADEADO 35mm LATONADO   STAM;Não;01/08/2019
 8301-10-00;5405.0;CADEADO 45mm LATONADO   STAM;Não;06/08/2019
 8301-10-00;5102.0;CADEADO 35mm LATONADO STAM;Não;09/08/2019
 8301-10-00;5102.0;CADEADO GOLD 20 MM;Não;27/08/2019
 8301-10-00;5102.0;CADEADO 40mm LATONADO STAM;Não;30/08/2019
 8301-10-00;5102.0;CADEADO STAM 30 mm;Não;30/08/2019
 8301-10-00;5405.0;CADEADO 40mm LATONADO   STAM;Não;18/09/2019
 8301-10-00;5102.0;CADEADO GOLD 25MM;Não;23/09/2019
 8301-10-00;5405.0;CADEADO 25mm   PADO;Não;04/12/2019
 8301-10-00;5102.0;CADEADO 40mm PADO;Não;19/12/2019
 8301-10-00;5405.0;CADEADO 40mm   PADO;Não;30/12/2019
 8301-10-00;5405.0;CADEADO 50mm   PADO;Não;15/01/2020
 8301-40-00;5405.0;FERROLHO REDONDO ZINCADO ENCARTELADO 4;Não;05/08/2019
 8301-40-00;5405.0;FERROLHO REDONDO ZINCADO 3´´;Não;20/08/2019
 8301-40-00;5405.0;TARJETA ZINCADA  2    METALDAVI;Não;02/09/2019
 8301-40-00;5405.0;TARJETA ZINCADA  2.1/2    METALDAVI;Não;02/09/2019
 8301-40-00;5405.0;FERROLHO REDONDO ZINCADO 4´´;Não;05/09/2019
 8301-40-00;5102.0;FECHADURA EXT. ALAV. GRAFITE 502/03 STAM;Não;27/09/2019
 8301-40-00;5102.0;FECHADURA TETRA CHAVE ALIANÇA F2000 IP;Não;22/10/2019
 8301-40-00;5405.0;FERROLHO CHATO PORTA CADEADO 3;Não;23/10/2019
 8301-40-00;5102.0;FECHADURA SILVANA SERRALH. INOX REF 2000S ITALY;Não;23/10/2019
 8301-40-00;5102.0;FECHADURA SOPRANO INOX ALAV POPLINE BANH 811/18;Não;08/11/2019
 8301-40-00;5405.0;FECHADURA EXT ESTREITA INOX SERRAL SOPRANO 520/18;Não;09/12/2019
 8301-40-00;5102.0;FECHADURA CAIXAO   SILVANA 80MM;Não;09/12/2019
 8301-40-00;5102.0;TRINCO FIO REDONDO REFORÇ. AÇO 16 400MM GALV. ISER;Não;19/12/2019
 8301-40-00;5102.0;TRINCO UNIVERSAL 15 CM ZAMAC/LATAO LO ISERO;Não;19/12/2019
 8301-40-00;5102.0;FECHADURA EXT ALAV. GRAFITE 803/03 STAM;Não;30/12/2019
 8301-40-00;5102.0;FECHADURA ALIANÇA MAÇ INT 2700/71;Não;30/01/2020
